"ASVid","Kingdom","Phylum","Class","Order","Family","Genus","Species","Confidence","Category"
"2656b81f834f152ec10e06ca249cd748","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_sediminicola",0.756113069546348,"All soils"
"a4c81c623155049027237db903a773f8","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter","Unknown",0.959475971644858,"All soils"
"6f3e91a8f75ad8ff204416e19dfb86ad","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14","uncultured_Conexibacteraceae",0.824554611124797,"All soils"
"ef302e7436751a7d62ae34d4d3152ef7","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","Unknown",0.95015790644527,"All soils"
"97796c69f45be3dbbd483e61b4e3480f","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured_Rubrobacteria",0.778514751461358,"All soils"
"f8e3426b16a0ef921aa9be9fa2173b3c","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola","Unknown",0.999885597632779,"All soils"
"7803c2675c565926cedc0b1dd197f76a","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga","Microvirga_ossetica",0.781507551805447,"All soils"
"22e000c642d2d584c0e02ed94323af2d","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Aetherobacter","uncultured_bacterium",0.840092137303608,"All soils"
"38de38cd771d4353d2d1e9c4a0b7c8f5","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","Unknown",0.999952621795325,"All soils"
"ec77451fd5646c52e86dc6d07484245c","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella","Unknown",0.999997476178497,"All soils"
"0389869426f2d6bfe5306fb8cb43b065","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Unknown","Unknown",0.999852716015965,"All soils"
"ae31d7171d129be52210d7ab1db0fc3e","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","Unknown",0.999721067125889,"All soils"
"d33a0c66d21a6d89283e44e3aa1d4a6d","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29_marine_group","metagenome",0.894824442989304,"All soils"
"35ce2e9afdf17405b10231000347757f","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","uncultured_Gemmatimonadaceae",0.802612070990292,"All soils"
"ee29d467641b43eb053706f012845979","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","Unknown",0.983405411248805,"All soils"
"c977cc4b701e12958633858a47d751d0","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067","Unknown",0.999995787169906,"All soils"
"7647da5782e3092a1933ca9d24688b7c","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured","Unknown",0.990189583338201,"All soils"
"d50b8004866d2ddd2314a09f96526d6f","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","Unknown",0.993638967971212,"All soils"
