structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	1	0,036	0,036	-173,161		95,295	C18H32O4	[M - H]-	C18H31O4-	CNXCBZXQDAJZLD	InChI=1S/C18H32O4/c1-2-3-7-11-16(19)13-10-14-17(20)12-8-5-4-6-9-15-18(21)22/h10,13,16,19H,2-9,11-12,14-15H2,1H3,(H,21,22)	13-Hydroxy-9-oxooctadec-11-enoic acid	CCCCCC(C=CCC(=O)CCCCCCCC(=O)O)O	3,800	5283008;71380588	LIPIDMAPS:(LMFA02000248);PUBCHEM:(5283008 71380588);DSSTox:(DTXSID20803095)	139586437122	311,224	828	13,798	650282403189736688	650277940550292842	1295	
1	2	0,046	0,046	-226,044		75,687	C18H37NO3	[M - H]-	C18H36NO3-	LUZYTSCABOWJAC	InChI=1S/C18H37NO3/c1-2-3-4-5-6-7-8-9-10-11-12-16(21)13-14-18(22)17(19)15-20/h13-14,16-18,20-22H,2-12,15,19H2,1H3	2-Aminooctadec-4-ene-1,3,6-triol	CCCCCCCCCCCCC(C=CC(C(CO)N)O)O	3,800	17849691;101236554;10267812;12991068;54054101;11449891;71353566;138319180	BloodExposome:(12991068);METACYC:(CPD-22027);CHEBI:(73900);LIPIDMAPS:(LMSP01080003);MESH:(12991068);PUBCHEM:(17849691 101236554 10267812 12991068 54054101 11449891 71353566 138319180);DSSTox:(DTXSID80778295);PUBMED	139590633574	314,270	828	13,803	650282405400135489	650277945910613607	1346	
1	1	0,351	0,351	-195,852		137,597	C18H33NO5	[M - H]-	C18H32NO5-	PIKISDIQFTYTBL	InChI=1S/C18H33NO5/c1-5-6-7-8-9-10-11-15(20)12-18(23)24-16(13-17(21)22)14-19(2,3)4/h16H,5-14H2,1-4H3/p+1	3-Oxoundecanoylcarnitine	CCCCCCCCC(=O)CC(=O)OC(CC(=O)O)C[N+](C)(C)C	3,100	156961743;156961744	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0241207);PUBCHEM:(156961743 156961744);PUBCHEMANNOTATIONDRUG:(null)	50331658	342,229	830	13,835	650282437322984175	650277961253378595	1534	
1	1	0,021	0,073	-198,136		110,393	C15H26O3	[M - H]-	C15H25O3-	QFRZEGADDLNLLM	InChI=1S/C15H26O3/c16-14-10-7-5-3-1-2-4-6-8-12-15(17)18-13-9-11-14/h1-13H2	1-oxacyclohexadecane-2,13-dione	C1CCCCCC(=O)OCCCC(=O)CCCC1	3,800	3094320	COCONUT:(CNP0363686);NORMAN:(NS00003694);PUBCHEMANNOTATIONSAFETYANDTOXIC;SUPERNATURAL:(SN0304137);MESH:(3094320);PUBCHEM:(3094320);DSSTox:(DTXSID8074784);PUBMED	137509470278	253,181	830	13,837	650282435330689651	650277910196112678	873	
1	1	0,032	0,088	-110,405		23,687	C9H18O2	[M - H]-	C9H17O2-	HWXRWNDOEKHFTL	InChI=1S/C9H18O2/c1-3-5-7-8(6-4-2)9(10)11/h8H,3-7H2,1-2H3,(H,10,11)	2-Propylhexanoic Acid-d7	CCCCC(CCC)C(=O)O	2,935	59360160;59360161;59360162;92169694;19080626;71751848;59815865;18647	PUBCHEMANNOTATIONSAFETYANDTOXIC;BloodExposome:(18647);PUBCHEM:(59360160 59360161 59360162 92169694 19080626 71751848 59815865 18647);DSSTox:(DTXSID20875838 DTXSID30964868)	137510256642	157,123	830	13,837	650282435284552290	650277883902017825	245	
1	1	0,026	0,026	-223,274		110,653	C18H31NO4	[M - H]-	C18H30NO4-	IYCCWUWXSCJTHB	InChI=1S/C18H31NO4/c1-5-18(10-6-7-11-18)22-15(20)14-8-12-19(13-9-14)16(21)23-17(2,3)4/h14H,5-13H2,1-4H3	1-O-tert-butyl 4-O-(1-ethylcyclopentyl) piperidine-1,4-dicarboxylate	CCC1(CCCC1)OC(=O)C2CCN(CC2)C(=O)OC(C)(C)C	3,400	117724099	PUBCHEM:(117724099)	2	324,218	831	13,849	650282445527043364	650277950956361618	1406	
1	1	0,026	0,026	-334,965		68,951	C18H33NO3	[M - H]-	C18H32NO3-	ZQAYHOXXVBVXPZ	InChI=1S/C18H33NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-17(20)19-16-14-15-22-18(16)21/h16H,2-15H2,1H3,(H,19,20)	(S)-N-Tetradecanoyl-Hsl	CCCCCCCCCCCCCC(=O)NC1CCOC1=O	5,900	4534674;58122267;98125839	COCONUT:(CNP0221098);MiMeDB:(MMDBc0006457);CHEBI:(181696);LIPIDMAPS:(LMFA08030038);SUPERNATURAL:(SN0477226);PUBCHEM:(4534674 58122267 98125839);DSSTox:(DTXSID00404029);LOTUS:(Q77374471)	140931760162	310,239	831	13,853	650282445145361578	650277939350721808	1277	
1	1	0,210	0,210	-119,587		59,589	C14H24O3	[M - H]-	C14H23O3-	URAJSOLJUHSVKY	InChI=1S/C14H24O3/c1-2-3-4-7-10-13(15)11-8-5-6-9-12-14(16)17/h5-6,8-9,13,15H,2-4,7,10-12H2,1H3,(H,16,17)	8-Hydroxy-3Z,5Z-Tetradecadienoic Acid	CCCCCCC(CC=CC=CCC(=O)O)O	3,600	101170776;91221577	COCONUT:(CNP0326871);LIPIDMAPS:(LMFA01050598);SUPERNATURAL:(SN0377855);MESH:(101170776);PUBCHEM:(101170776 91221577);LOTUS:(Q77494784 Q104198744);PUBMED	2419064902	239,165	832	13,862	650282445166333135	650277905716595527	776	
1	1	0,223	0,223	-218,789		77,085	C17H28O5	[M - H]-	C17H27O5-	QHXMFFURBASZNH	InChI=1S/C17H28O5/c1-4-5-6-10-16-15(21-13(3)18)11-8-7-9-14(19)12(2)17(20)22-16/h7,9,12,14-16,19H,4-6,8,10-11H2,1-3H3	Cytospolide B	CCCCCC1C(CCC=CC(C(C(=O)O1)C)O)OC(=O)C	3,400	53307439;162868137;76005552;139587148	COCONUT:(CNP0131996);SUPERNATURAL:(SN0305869);PUBCHEM:(53307439 162868137 76005552 139587148);LOTUS:(Q77559154)	271581186	311,186	833	13,883	650282457791189024	650277940390909280	1293	
1	1	0,055	0,055	-420,311		122,446	C20H41NO5	[M - H]-	C20H40NO5-	JIMOHLIIDCNPSU	InChI=1S/C20H41NO5/c1-16(21-17(2)23)20(26)15-19(25)13-9-6-8-12-18(24)11-7-4-3-5-10-14-22/h16,18-20,22,24-26H,3-15H2,1-2H3,(H,21,23)	N-Acetyl-3,5,11,18-Tetrahydroxyoctadecyl-2-Amine	CC(C(CC(CCCCCC(CCCCCCCO)O)O)O)NC(=O)C	2,300	122206412	COCONUT:(CNP0355855);SUPERNATURAL:(SN0166409);MESH:(122206412);PUBCHEM:(122206412);LOTUS:(Q77505725);PUBMED	271581254	374,291	836	13,940	650282458449694961	650277972787715492	1712	
1	1	0,095	0,095	-206,561		149,983	C17H26O5	[M - H]-	C17H25O5-	DJCXVFBEHFTGPG	InChI=1S/C17H26O5/c1-12(9-13(2)10-16(19)20)7-5-3-4-6-8-15-14(11-18)17(21)22-15/h9-10,14-15,18H,3-8,11H2,1-2H3,(H,19,20)	fusarilactone b	CC(=CC(=CC(=O)O)C)CCCCCCC1C(C(=O)O1)CO	4,300	163126121;87934518	COCONUT:(CNP0442809);SUPERNATURAL:(SN0067105);PUBCHEM:(163126121 87934518);LOTUS:(Q105103998)	271581186	309,172	836	13,940	650282458651021594	650277938327311548	1259	
1	1	0,220	0,220	-322,692		89,601	C19H33N3O3	[M - H]-	C19H32N3O3-	XBPRULVFQMYZTG	InChI=1S/C19H33N3O3/c1-22-13-17(20-12-14-5-6-14)4-2-3-15(11-18(22)23)19(24)21-16-7-9-25-10-8-16/h14-17,20H,2-13H2,1H3,(H,21,24)	8-[(cyclopropylmethyl)amino]-1-methyl-N-(oxan-4-yl)-2-oxoazonane-4-carboxamide	CN1CC(CCCC(CC1=O)C(=O)NC2CCOCC2)NCC3CC3	0,600	75411881;163028356	COCONUT:(CNP0306410);SUPERNATURAL:(SN0425768);PUBCHEM:(75411881 163028356);PUBMED	3145794	350,247	837	13,944	650282467874296609	650277965816781676	1599	
1	1	-Infinity	-Infinity	-335,847		63,924	C7H15N4O3	[M - H]-	C7H14N4O3-	VIMCCCWDBDHWNL	InChI=1S/C7H15N4O3/c1-6(5-12)3-2-4-9-7(8)10-11(13)14/h5-6,12H,2-4H2,1H3,(H3,8,9,10)		CC(CCCN=C(N)N[N+](=O)[O-])[CH]O	0,100	59074729	PUBCHEM:(59074729)	2	202,108	839	13,976	650282479484131389	650277896191329990	544	
1	1	0,228	0,228	-188,248		24,918	C8H15NO3	[M - H]-	C8H14NO3-	IMYYCZADDHYKLF	InChI=1S/C8H15NO3/c9-7(8(11)12)5-1-3-6(10)4-2-5/h5-7,10H,1-4,9H2,(H,11,12)		C1CC(CCC1C(C(=O)O)N)O	-2,500	4250253;6919005;6919006;134858935;13256423	COCONUT:(CNP0450017);SUPERNATURAL:(SN0149898);PUBCHEM:(4250253 6919005 6919006 134858935 13256423)	3145730	172,098	841	14,016	650282483829430596	650277888247317234	339	
1	1	0,082	0,133	-87,261		84,138	C18H34O4	[M - H]-	C18H33O4-	GSDSZZZUMHELIE	InChI=1S/C18H34O4/c1-2-3-4-5-8-11-16(19)14-15-17(20)12-9-6-7-10-13-18(21)22/h14-17,19-20H,2-13H2,1H3,(H,21,22)	(E)-8,11-Dihydroxy-9-octadecenoic acid	CCCCCCCC(C=CC(CCCCCCC(=O)O)O)O	4,300	15799579;101644082;101644083;56935843;10018546;10448375	CHEBI:(165760);LIPIDMAPS:(LMFA02000063);PUBCHEM:(15799579 101644082 101644083 56935843 10018546 10448375)	2147483682	313,239	842	14,040	650282487382006628	650277944648128034	1333	
1	1	0,070	0,070	-308,170		78,367	C10H17NO3	[M - H]-	C10H16NO3-	IAWYYJRDAMGQCB	InChI=1S/C10H17NO3/c1-11-7-2-3-8(11)5-9(4-7)14-10(13)6-12/h7-9,12H,2-6H2,1H3	8-methyl-8-azabicyclo[3.2.1]octan-3-yl 2-hydroxyacetate	CN1C2CCC1CC(C2)OC(=O)CO	0,700	53906724;91750085;10241894;10352843	COCONUT:(CNP0155030);SUPERNATURAL:(SN0140744);PUBCHEM:(53906724 91750085 10241894 10352843);LOTUS:(Q105036327)	271581186	198,113	843	14,045	650282484886395559	650277894647825898	496	
1	1	0,109	0,109	-207,910		137,102	C18H33NO5	[M - H]-	C18H32NO5-	PIKISDIQFTYTBL	InChI=1S/C18H33NO5/c1-5-6-7-8-9-10-11-15(20)12-18(23)24-16(13-17(21)22)14-19(2,3)4/h16H,5-14H2,1-4H3/p+1	3-Oxoundecanoylcarnitine	CCCCCCCCC(=O)CC(=O)OC(CC(=O)O)C[N+](C)(C)C	3,100	156961743;156961744	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0241207);PUBCHEM:(156961743 156961744);PUBCHEMANNOTATIONDRUG:(null)	50331658	342,229	843	14,048	650282488808070549	650277960460655119	1530	
1	1	-Infinity	-Infinity	-293,995		101,775	C15H27N4O2	[M - H]-	C15H26N4O2-	FIWFRWXRCZOVRA	InChI=1S/C15H27N4O2/c1-6-7-18-10-12(16-17-18)11-21-13-8-14(2,3)19(20)15(4,5)9-13/h10,13H,6-9,11H2,1-5H3	[4-[(1-Propyl-1H-1,2,3-triazole-4-yl)methoxy]-2,2,6,6-tetramethylpiperidine-1-yloxy]radical	CCCN1C=C(N=N1)COC2CC(N(C(C2)(C)C)[O])(C)C	1,500	132557376	PUBCHEM:(132557376)	2	294,208	844	14,065	650282490162830917	650277927745081860	1120	
1	1	0,056	0,056	-337,197		96,767	C18H29NO2	[M - H]-	C18H28NO2-	OAONEEXLYGWKGP	InChI=1S/C18H29NO2/c1-2-3-4-5-12-21-16-18-8-6-17(7-9-18)15-19-10-13-20-14-11-19/h6-9H,2-5,10-16H2,1H3	4-({4-[(hexyloxy)methyl]phenyl}methyl)morpholine	CCCCCCOCC1=CC=C(C=C1)CN2CCOCC2	3,400	71676989	COCONUT:(CNP0143145);PUBCHEM:(71676989)	2097154	290,213	844	14,073	650282490657758880	650277923294925087	1074	
1	2	0,046	0,046	-255,926		121,605	C18H31NO3	[M - H]-	C18H30NO3-	YSSZBWQPDXCJEP	InChI=1S/C18H31NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-17(20)15-19-16-18(21)22/h11-12,15H,2-10,13-14,16H2,1H3,(H,21,22)	2-[[(E)-2-oxohexadec-5-enylidene]amino]acetic acid	CCCCCCCCCCC=CCCC(=O)C=NCC(=O)O	5,500	137350035	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(137350035)	16777218	308,223	844	14,073	650282490540318337	650277937052243072	1247	
1	1	0,068	0,068	-404,418		125,341	C19H29N3O4	[M - H]-	C19H28N3O4-	YNVKNOIBAVYNHT	InChI=1S/C19H29N3O4/c1-12(23)21-7-5-14(6-8-21)18(24)22-9-15-16(10-22)20(2)19(25)17(15)26-11-13-3-4-13/h13-17H,3-11H2,1-2H3	(3S,3aS,6aS)-5-(1-acetylpiperidine-4-carbonyl)-3-(cyclopropylmethoxy)-1-methyl-3a,4,6,6a-tetrahydro-3H-pyrrolo[3,4-b]pyrrol-2-one	CC(=O)N1CCC(CC1)C(=O)N2CC3C(C2)N(C(=O)C3OCC4CC4)C	-0,300	146119905	SUPERNATURAL:(SN0455504);PUBCHEM:(146119905)	1048578	362,211	845	14,075	650282497490280587	650277968153009283	1654	
1	1	0,030	0,030	-250,362		70,162	C18H37NO3	[M - H]-	C18H36NO3-	LUZYTSCABOWJAC	InChI=1S/C18H37NO3/c1-2-3-4-5-6-7-8-9-10-11-12-16(21)13-14-18(22)17(19)15-20/h13-14,16-18,20-22H,2-12,15,19H2,1H3	2-Aminooctadec-4-ene-1,3,6-triol	CCCCCCCCCCCCC(C=CC(C(CO)N)O)O	3,800	17849691;101236554;10267812;12991068;54054101;11449891;71353566;138319180	BloodExposome:(12991068);METACYC:(CPD-22027);CHEBI:(73900);LIPIDMAPS:(LMSP01080003);MESH:(12991068);PUBCHEM:(17849691 101236554 10267812 12991068 54054101 11449891 71353566 138319180);DSSTox:(DTXSID80778295);PUBMED	139590633574	314,268	845	14,078	650282524296086402	650277945679926877	1344	
1	1	0,024	0,024	-111,408		34,864	C10H18O2	[M - H]-	C10H17O2-	MLYNGSGOGPTHFI	InChI=1S/C10H18O2/c1-8(2)5-4-6-9(3)7-10(11)12/h5,7,9,11-12H,4,6H2,1-3H3	Citronellol alcohol	CC(CCC=C(C)C)C=C(O)O	3,300	129642084	TeroMol:(TKC067858);PUBCHEM:(129642084)	8388610	169,123	845	14,079	650282524606465151	650277886821253704	304	
1	1	0,287	0,287	-325,859		119,985	C20H37NO6	[M - H]-	C20H36NO6-	OUKBBORYKNDDES	InChI=1S/C20H37NO6/c1-21(2,3)16-17(15-19(24)25)27-20(26)14-12-10-8-6-4-5-7-9-11-13-18(22)23/h17H,4-16H2,1-3H3,(H-,22,23,24,25)/p+1	Tridecanedioylcarnitine	C[N+](C)(C)CC(CC(=O)O)OC(=O)CCCCCCCCCCCC(=O)O	3,700	156962008;156962009;145720505;145720506	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0241347);CHEBI:(165604);PUBCHEM:(156962008 156962009 145720505 145720506);PUBCHEMANNOTATIONDRUG:(null)	50331690	386,255	845	14,080	650282529186645690	650277976520646240	1747	
1	2	0,086	0,086	-254,436		80,100	C18H32N6O4	[M - H]-	C18H31N6O4-	DTKPPOBEBTWAFD	InChI=1S/C18H32N6O4/c1-5-6-9-24-15(19)14(16(26)22-18(24)28)23(10-7-12(2)3)11-8-13(25)21-17(27)20-4/h12H,5-11,19H2,1-4H3,(H,22,26,28)(H2,20,21,25,27)	3-[(6-amino-1-butyl-2,4-dioxopyrimidin-5-yl)-(3-methylbutyl)amino]-N-(methylcarbamoyl)propanamide	CCCCN1C(=C(C(=O)NC1=O)N(CCC(C)C)CCC(=O)NC(=O)NC)N	1,400	55551784	PUBCHEM:(55551784)	2	395,243	845	14,081	650282533603248644	650277979716706082	1785	
1	1	-Infinity	-Infinity	-146,777		91,856	C12H30N4O5	[M - H]-	C12H29N4O5-	HECQSCHNGFHTAU	InChI=1S/C12H30N4O5/c13-20-11(3-1-7-15-17)5-9-19-10-6-12(21-14)4-2-8-16-18/h11-12,15-18H,1-10,13-14H2	N-[4-aminooxy-6-[3-aminooxy-6-(hydroxyamino)hexoxy]hexyl]hydroxylamine	C(CC(CCOCCC(CCCNO)ON)ON)CNO	-1,300	90805995	PUBCHEM:(90805995)	2	309,209	846	14,100	650282528167429678	650277939065509111	1272	
1	1	-Infinity	-Infinity	-156,139		21,662	C9H19N4O	[M - H]-	C9H18N4O-	WHQLFLZZBQXVPX	InChI=1S/C9H19N4O/c1-8(2)7(11-6-5-10)12-9(3,4)13(8)14/h5-6,10H2,1-4H3,(H,11,12)		CC1(C(=NCCN)NC(N1[O])(C)C)C	-0,600	135823096	PUBCHEM:(135823096)	2	198,149	848	14,138	650282528737855131	650277894765266430	500	
1	2	0,015	0,015	-162,422		98,220	C13H12N4O8S2	[M - H2O - H]-	C13H9N4O7S2-	KHXKCCIRXTUMFB	InChI=1S/C13H12N4O8S2/c18-12-3-1-8(26(20,21)22)5-10(12)16-14-7-15-17-11-6-9(27(23,24)25)2-4-13(11)19/h1-7,16,18-19H,(H,20,21,22)(H,23,24,25)	1,5-Bis(2-hydroxy-5-sulfophenyl)formazan	C1=CC(=C(C=C1S(=O)(=O)O)NN=CN=NC2=C(C=CC(=C2)S(=O)(=O)O)O)O	0,900	137242560;136168048	PUBCHEM:(137242560 136168048);PUBMED	66	396,996	848	14,141	650282541396266472	650277979867701046	1789	
1	1	0,108	0,108	-282,837		54,308	C13H23NO2	[M - H]-	C13H22NO2-	FEPOSCQQECTWHH	InChI=1S/C13H23NO2/c1-2-3-4-5-6-7-8-9-12-16-13(15)10-11-14/h2-10,12H2,1H3	Decyl cyanoacetate	CCCCCCCCCCOC(=O)CC#N	4,034	87237	NORMAN:(NS00025815);PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(87237);DSSTox:(DTXSID20170198)	137506324482	224,165	849	14,146	650282525101393072	650277901186746683	670	
1	1	-Infinity	-Infinity	-142,029		42,451	C9H16N3O2	[M - H]-	C9H15N3O2-	SLZDRRQDVAOSBS	InChI=1S/C9H16N3O2/c1-8(2)7(6-10-13)11(5)9(3,4)12(8)14/h6H,1-5H3		CC1(C(=CN=O)N(C(N1[O])(C)C)C)C	0,400	17387562	PUBCHEM:(17387562)	2	197,119	849	14,151	650282527559255489	650277894245172664	486	
1	1	0,058	0,105	-100,798		57,910	C18H34O4	[M - H]-	C18H33O4-	GSDSZZZUMHELIE	InChI=1S/C18H34O4/c1-2-3-4-5-8-11-16(19)14-15-17(20)12-9-6-7-10-13-18(21)22/h14-17,19-20H,2-13H2,1H3,(H,21,22)	(E)-8,11-Dihydroxy-9-octadecenoic acid	CCCCCCCC(C=CC(CCCCCCC(=O)O)O)O	4,300	15799579;101644082;101644083;56935843;10018546;10448375	CHEBI:(165760);LIPIDMAPS:(LMFA02000063);PUBCHEM:(15799579 101644082 101644083 56935843 10018546 10448375)	2147483682	313,239	849	14,156	650282527236293994	650277944568436253	1332	
1	2	0,067	0,067	-269,464		108,095	C15H33NO3S2	[M - H]-	C15H32NO3S2-	MDCFFJPIOHVMNO	InChI=1S/C15H33NO3S2/c1-2-3-4-5-6-7-8-9-10-11-12-13-16-14-15-20-21(17,18)19/h16H,2-15H2,1H3,(H,17,18,19)	Thiosulfuric acid, S-(2-(tridecylamino)ethyl) ester	CCCCCCCCCCCCCNCCSS(=O)(=O)O	3,000	70240	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(70240);DSSTox:(DTXSID30918907)	137506062338	338,180	850	14,170	650282532852468081	650277958225090953	1505	
1	1	0,095	0,095	-235,821		46,445	C10H17NO3	[M - H]-	C10H16NO3-	UONVUXSKWDEQAD	InChI=1S/C10H17NO3/c12-9(13)10(3-7-14-8-4-10)11-5-1-2-6-11/h1-8H2,(H,12,13)	4-pyrrolidin-1-yltetrahydro-2H-pyran-4-carboxylic acid	C1CCN(C1)C2(CCOCC2)C(=O)O	-1,700	43803383	SUPERNATURAL:(SN0375932);PUBCHEM:(43803383)	1048578	198,113	854	14,227	650282532894411143	650277894740100601	499	
1	1	0,057	0,057	-335,398		81,165	C18H29NO2	[M - H]-	C18H28NO2-	GXRQZKLWHNBLTO	InChI=1S/C18H29NO2/c1-4-17(20)13-11-9-7-5-6-8-10-12-14-18(21)19-15-16(2)3/h7-14,16-17,20H,4-6,15H2,1-3H3,(H,19,21)	12-hydroxy-N-(2-methylpropyl)tetradeca-2,4,8,10-tetraenamide	CCC(C=CC=CCCC=CC=CC(=O)NCC(C)C)O	3,900	101153416;162845438;162845439	COCONUT:(CNP0106518);SUPERNATURAL:(SN0118115);PUBCHEM:(101153416 162845438 162845439);LOTUS:(Q104667824)	271581186	290,213	854	14,230	650282535465519771	650277923781464371	1078	
1	2	0,124	0,124	-284,902		53,805	C17H31NO2	[M - H]-	C17H30NO2-	YJLRGSXYXOQIGX	InChI=1S/C17H31NO2/c1-14(2)8-6-9-15(3)11-12-16(17(19)20)10-7-13-18(4)5/h8,11,16H,6-7,9-10,12-13H2,1-5H3,(H,19,20)	5,9-Dimethyl-2-(3-(dimethylamino)propyl)-4,8-decadienoic acid	CC(=CCCC(=CCC(CCCN(C)C)C(=O)O)C)C	2,000	6366129;3021177	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(6366129 3021177)	67108866	280,228	855	14,257	650282533334813145	650277920098865245	1036	
1	1	0,024	0,058	-278,484		59,824	C20H40N2O4	[M - H]-	C20H39N2O4-	RWTYKRVBFHVXOI	InChI=1S/C20H40N2O4/c1-2-3-4-5-6-7-8-9-10-11-14-21-15-17-22(18-20(25)26)16-12-13-19(23)24/h21H,2-18H2,1H3,(H,23,24)(H,25,26)		CCCCCCCCCCCCNCCN(CCCC(=O)O)CC(=O)O	4,198		NORMAN:(NS00103436)	262144	371,291	855	14,258	650282543459864466	650277970879307098	1698	
1	1	0,026	0,026	-361,203		90,645	C16H31N3O4S	[M - H]-	C16H30N3O4S-	HIKLOSIGXFJNCF	InChI=1S/C16H31N3O4S/c1-14(2)6-11-24(20,21)16-17-12-15(19(16)8-10-23-5)13-18(3)7-9-22-4/h12,14H,6-11,13H2,1-5H3	(2-methoxyethyl)({1-(2-methoxyethyl)-2-[(3-methylbutyl)sulfonyl]-1H-imidazol-5-yl}methyl)methylamine	CC(C)CCS(=O)(=O)C1=NC=C(N1CCOC)CN(C)CCOC	0,800	28098338	PUBCHEM:(28098338)	2	360,195	856	14,262	650282554927094467	650277967855213649	1644	
1	2	0,006	0,064	-261,971		132,637	C18H31NO4	[M - H]-	C18H30NO4-	URRNFVDDJZKQGD	InChI=1S/C18H31NO4/c1-2-3-4-5-6-8-11-14-17(19(22)23)15-12-9-7-10-13-16-18(20)21/h8,11,14H,2-7,9-10,12-13,15-16H2,1H3,(H,20,21)	9-Nitrooctadeca-9,11-dienoic acid	CCCCCCC=CC=C(CCCCCCCC(=O)O)[N+](=O)[O-]	6,300	118701777;102125744;142734394	LIPIDMAPS:(LMFA01120005);PUBCHEM:(118701777 102125744 142734394)	2147483650	324,218	856	14,262	650282553647831460	650277950901835661	1405	
1	1	0,021	0,021	-139,293		37,939	C13H22O2	[M - H]-	C13H21O2-	HTIDNWJKGXAWEA	InChI=1S/C13H22O2/c1-2-3-4-5-6-7-8-9-10-11-12-13(14)15/h2-6,9-12H2,1H3,(H,14,15)	6-Tridecynoic acid	CCCCCCC#CCCCCC(=O)O	4,300	5312720	CHEBI:(188422);LIPIDMAPS:(LMFA01030599);PUBCHEM:(5312720)	2147483682	209,154	856	14,264	650282548442698519	650277897625782127	577	
1	1	0,108	0,108	-252,288		68,897	C18H35NO5S	[M - H]-	C18H34NO5S-	MEHQVAZHEPDQGH	InChI=1S/C18H35NO5S/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(20)19-24-25(21,22)23/h9-10H,2-8,11-17H2,1H3,(H,19,20)(H,21,22,23)	[[(Z)-octadec-9-enoyl]amino] hydrogen sulfate	CCCCCCCCC=CCCCCCCCC(=O)NOS(=O)(=O)O	6,100	140976406	PUBCHEM:(140976406)	2	376,217	856	14,272	650282556822919941	650277973479775687	1719	
1	1	0,070	0,070	-84,836		152,119	C18H30O4	[M - H]-	C18H29O4-	MJHCLSMOSXLVMS	InChI=1S/C18H30O4/c1-2-3-6-11-16(19)13-9-10-14-17(20)12-7-4-5-8-15-18(21)22/h9-10,13-14,17,20H,2-8,11-12,15H2,1H3,(H,21,22)	8-hydroxy-13-oxo-9E,11E-octa-decadienoic acid	CCCCCC(=O)C=CC=CC(CCCCCCC(=O)O)O	3,800	146682659	SUPERNATURAL:(SN0227217);PUBCHEM:(146682659);LOTUS:(Q105165417)	269484034	309,208	857	14,290	650282552414705626	650277938952262893	1269	
1	2	0,075	0,206	-129,670		60,162	C14H28O3	[M - H]-	C14H27O3-	ATRNZOYKSNPPBF	InChI=1S/C14H28O3/c1-2-3-4-5-6-7-8-9-10-11-13(15)12-14(16)17/h13,15H,2-12H2,1H3,(H,16,17)	3-hydroxytetradecanoic acid	CCCCCCCCCCCC(CC(=O)O)O	4,700	22053132;16213559;5288266;5312869;129900401;91825663;16064	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0010731 HMDB0061656);MiMeDB:(MMDBc0047815 MMDBc0054915 MMDBc0000709 MMDBc0054934);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(16064 22053132);LIPIDMAPS:(LMFA01050175 LMFA01050322 LMFA01050323);SUPERNATURAL:(SN0015142);MESH:(16064);FooDB:(FDB027878);PUBCHEM:(22053132 16213559 5288266 5312869 129900401 91825663 16064);COCONUT:(CNP0114637);NORMAN:(NS00068819);METACYC:(CPD-12808 CPD-24809);CHEBI:(42539 85635 84197 85148 37374 138437);KEGG:(C22001);DSSTox:(DTXSID001305047 DTXSID20584034 DTXSID20941380 DTXSID701307151);LOTUS:(Q27158359);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	141590530414	243,196	857	14,291	650282548501418796	650277907281071089	812	
1	3	0,027	0,027	-334,840		103,230	C14H20N2O4S2	[M - H]-	C14H19N2O4S2-	HMFZNLCCLMFVME	InChI=1S/C14H20N2O4S2/c17-11-7-9(21)13(19)15(11)5-3-1-2-4-6-16-12(18)8-10(22)14(16)20/h9-10,21-22H,1-8H2	(3R)-1-[6-[(3S)-2,5-dioxo-3-sulfanylpyrrolidin-1-yl]hexyl]-3-sulfanylpyrrolidine-2,5-dione	C1C(C(=O)N(C1=O)CCCCCCN2C(=O)CC(C2=O)S)S	0,300	139592511;71571540	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(139592511 71571540)	16777218	343,082	859	14,315	650282557452065597	650277961312098856	1535	
